date,time,tweet
2021-03-26,18:44:48,"monday is going to be pay day   this is #banknifty , designed #option strategies for range repeat and top breakout both with fixed risk .  #nifty #trading #swing  https://t.co/ypvScnvyQZ"
2021-03-26,18:43:34,@Anushandhan2 😅
2021-03-26,18:43:21,Markets repeatedly commit same mistakes like human.  Because market is collection of human beings  Sorting out mistakes of market will magical improve Trader's performance.  #MistakesOfMarket #WeekendThoughts
2021-03-26,18:40:06,#BANKNIFTY - BankNifty view - TradingView -  https://t.co/MOhuOr7A9j
2021-03-26,18:37:35,#nifty #banknifty #sensex #NIFTYFUTURE #BANKNIFTYFUTURE #bajajauto  Exact target 🎯  https://t.co/pWDW3G0gta
2021-03-26,18:37:29,Range Bound Market #nifty #banknifty  https://t.co/zj4OmFjjNb
2021-03-26,18:36:45,Bazzar Insight Journal Last Week Video | Demo Video | Swing Trade | Posi...  https://t.co/Kr6vi2FS81 via @YouTube  #nifty50 #banknifty #swingtrade #postionaltrade #sharemarket
2021-03-26,18:36:05,"Net Gain 12,240 Capital Employed 3 Lakh ROI 4% What a Rollar Coaster ride was March series at one point of time I was at 8% ROI and very near to my average monthly return of 8-10%. But good thing was there was no drawdown on monthly basis. #banknifty  #trading  #powerofstraddle  https://t.co/Ie2gTMQmJt"
2021-03-26,18:35:10,@GKrishna789 No need to vote and elect.. All can unanimously agree that it's banknifty !!! 500 points up in 15 mins.. 500 points down in 10 min..
2021-03-26,18:33:53,Just posted a photo  https://t.co/gMsecxFKHT
2021-03-26,18:33:38,@DillikiBiili what is your Bank Nifty strategy
2021-03-26,18:33:01,#nifty #silver #ShareMarket #crudeoil #BANKNIFTY #Sensex #Crude #gold #investment #investor #investing #options #future #stockmarket #stocks #stockmarketnews #stockmarketindia #share #forex #MCX #NSE #BSE    https://t.co/VUCMUsXh7n   https://t.co/4yRo9q1R9I   https://t.co/iNGw4TvHiQ  https://t.co/JDZ6mVUxR9
2021-03-26,18:31:35,"PSU, auto &amp; energy indices fall 4% each, Nifty Bank &amp; Nifty PSU Bank over 3%"
2021-03-26,18:31:24,#USDINR #WEEKLY #Optionselling  3103 Exp sold 73.25C 80lt 33.4-15=+1475 73C 40lt 32.5-35=-100 72.25P 120lt 19.6-10=+1150  Prem rcvd=+Rs5300=66/lt mtm =+Rs2525  #ThankGod  #kgmk #nifty #banknifty  #OptionsTrading  #nseindia #cds  #5lpmin5yrs
2021-03-26,18:28:55,"#option decay should happen on market hours only, does writer has undue advantage? #nifty #nifty50"
2021-03-26,18:21:04,"One of best friday , 160 plus points booked , power of theta decay...... #banknifty #THETA"
2021-03-26,18:20:48,"#usdinr #weekly #shortstraddle  3103Exp  sold 72.5 strdle -2 sets, as Monday is a holiday  1st set CE 6lt 190 || PE 6lt 80 tot =270/lt  2nd set CE 6lt 130 || PE 6lt 90; tot =220/lt  prem rcvd=Rs2940  tot prem rcvd=Rs5677 #thankgod  #kgmk #nse #nifty #banknifty  #fyers #5lpmn5yrs"
2021-03-26,18:20:48,#usdinr #weekly #shortstraddle  3103 Expiry  U P D A T E  Sold 72.5 Ce 18lt 225.4-240=-260 Pe 18lt 73.3-50=+420  MTM = +160 Premium rcvd=5677  #thankgod  #kgmk #nse #nifty #banknifty  #OptionsTrading  #fyers #5lpmn5yrs
2021-03-26,18:17:51,#nifty #banknifty Another awesome day for our premium members. One of the best things we do is to avoid overtrading. Checkout the video for today’s calls and conviction. Join today and enjoy 15 days free trial with no strings attached.  https://t.co/PArNqZRY64  https://t.co/H71JXvkEQJ
2021-03-26,18:17:33,KEY LEVELS - US MKT FOR 26-03-2021 To know more / Disclaimer  https://t.co/TZ6VvnP9UJ #nifty50 #banknifty #GANN #trading  https://t.co/jZDmf6dRR6
2021-03-26,18:17:13,The Bank Nifty ended 311.75 points or 0.94 per cent high at 33.318.20 #NationalStockExchange #Nifty50 #BSESensex  https://t.co/1I2hzCOZA5
2021-03-26,18:10:54,NIFTY ANALYSIS 26TH MARCH 2021...! PRICE ACTION AND HARMONICS...!  https://t.co/PXqAPyADIF via @YouTube   #stockmarket #NSE #NIFTY #BANKNIFTY #FNO #BSE #stocks #stock #trading #market #news #investing #bitcoin #equity #analysis #daytrading #business #live #CNBC #zeebusiness
2021-03-26,18:10:46,Banknifty Calls -9130184417 #zerodha #upstox #banknifty #bankniftyoptions #bankniftyfuture #Niftyfuture #bankniftytips  #bankniftyfutures  #nifty #nifty50 #stocks #stockmarket   #stockmarketnews #stockoptions #sharemarket  https://t.co/RMSfINQMOH
2021-03-26,18:09:37,#usdinr #weekly #shortstraddle  2603 Expiry  update  Sold 72.5 Ce 18lt 248.3-2.5=+4424 Cld Pe 18lt 113.5-92.5=+380  Premium rcvd=6512.4  Mtm=+4804  #thankgod  #kgmk #nse #nifty #banknifty  #OptionsTrading  #fyers
2021-03-26,17:59:20,Banknifty Calls -9130184417 #zerodha #upstox #banknifty #bankniftyoptions #bankniftyfuture #Niftyfuture #bankniftytips  #bankniftyfutures  #nifty #nifty50 #stocks #stockmarket   #stockmarketnews #stockoptions #sharemarket  https://t.co/udWjsV4UHc
2021-03-26,17:57:31,"Join us on the Webinar to learn how to trade in Nifty and Bank Nifty at 7PM tomorrow!  https://t.co/kHarwviair Get to know the Options Basics,the Range as well the significance of Technical analysis  #webinar #tradingwebinar #Nifty #banknifty #Analysis #options  https://t.co/WXG4KbaivF"
2021-03-26,17:52:03,பங்குச்சந்தை  இன்று ஏற்றம் காண என்ன காரணம்? | NIFTY &amp; BANKNIFTY நாளை உயர...  https://t.co/zK2N0DNm9x via @YouTube
2021-03-26,17:51:45,"RBI: BOUGHT 100B RUPEES OF BONDS, SOLD 47.50B RUPEES OF BONDS UNDER OPEN MARKET OPERATION AS ON MARCH 19 #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden"
2021-03-26,17:49:41,#USDINR #WEEKLY #Optionselling   Profit =+7662  Charges = -400(approx)  Net = +Rs 7262/- ~ 𝟐.𝟐𝟑% return on capital  #ThankGod  #kgmk #nifty #banknifty  #OptionsTrading  #nseindia #cds  #5lpmin5yrs
2021-03-26,17:47:20,#USDINR #WEEKLY #Optionselling  2603 Exp Update  72.25P 35lt 44-5=+1387 Cld 72P 45lt 30-5=+1125 Cld 73.25C 50lt 42.5-5=+1875 Cld 73.5C 30lt 47.5-5=+1275 Cld 73C 75lt 29.2-2.5=+2000 Cld  MTM =+7662  #ThankGod  #kgmk #nifty #banknifty  #OptionsTrading  #nseindia #cds  #5lpmin5yrs
2021-03-26,17:46:35,"Never assume market direction, data rapidly keeps changing, full reversal in last candle after waiting full day #nifty #nifty50"
2021-03-26,17:45:03,"@spandanvyas @GordunGekko Only if it is a high paying job with timings outside market hours ie US/EU shift or simply onsite roles. Average jobs in India are low paying, erratic and have 0 WL balance. Full time trading is the best followed by part time swing trading alongwith a govt job/established biz."
2021-03-26,17:37:58,"@optionsnext Hello sir, today zerodha was not allowing to buy otm strike of banknifty, how to execute ur strategy in that case..."
2021-03-26,17:33:33,25/03/2021 banknifty chart formation #bankniftytrading #optiontrading #candlestickpatterns #trading_mystery  https://t.co/ZTofVGAA5E
2021-03-26,17:29:54,@sourabhsiso19 Yes it was easy day.
2021-03-26,17:28:46,@Harshal8780 @Mitesh_Engr Started with a small straddle of 100 in bank nifty &amp; 300 for nifty but strangle was with 1200 qty with avg premium if 15-20
2021-03-26,17:22:55,@BiratPaul1 @payal_trustable Thanks for info I am just trying hard if we can predict nifty and bank nifty prices based on GLOBAL markets or not? Been analysing it for more than a week sometime it does follow international market growth sometimes it don't...!!!
2021-03-26,17:20:28,Good Premium capture... 221 Point 😂 Full Day Decay..
2021-03-26,17:20:18,T21: -2.6% for the day #banknifty  https://t.co/NDPH7eN3CE
2021-03-26,17:18:38,"@senguptabhijit Bad trades.i had overnight 34500 ce BN @175,exited @239.bt some nifty puts innmorning,stop trgd.then bought banknifty 33800 ce @363 exited @407.not a good day😳"
2021-03-26,17:17:44,Banknifty live trading signals 26Mar | The Profit Patterns  https://t.co/pE9RCx4nEv  #banknifty #BANKNIFTYFUTURE #nifty50 #nifty #livetrading
2021-03-26,17:15:28,Banknifty live trading signals 25Mar 2nd | The Profit Patterns  https://t.co/hvnIHFDU21  #banknifty #BANKNIFTYFUTURE  #nifty #livetrading
2021-03-26,17:12:51,Bank Nifty Live Trading Singals 25Mar | The Profit Patterns  https://t.co/emYCdGXqGc  #bankniftylivetrading #BANKNIFTYFUTURE #nifty #banknifty  #livetrading
2021-03-26,17:12:29,#stockstowatch #StockMarket #stock #StocksToTrade #stocks #Nifty #NIFTYFUTURE #banknifty #sharemarket #trading #TradingView #zerodha #EmergingMarkets #tradingstrategy #TRADINGTIPS #TradingView #nifty50 #NiftyBank #niftychart
2021-03-26,17:10:41,🧑‍💻My views as per data Overall Option data trend and range #Nifty - Bearish 🐻 (14300-15000)  #Banknifty - Bearish 🐻 (33000-34000)  Range has moved upwards and wider for the nifty which is a positive sign but banknifty still little sluggish   Act accordingly 📉📈
2021-03-26,17:09:27,MONEY GURU:CHECK BANK NIFTY 250 POINTS TGT HIT CALL:8160643205  https://t.co/BMI04cT7JC
2021-03-26,17:07:14,@Mitesh_Engr @AdityaTodmal banknifty range today : 444 points No. times it jumped up &amp; down : ??  https://t.co/GYQSry9sm6
2021-03-26,17:02:48,"banknifty future and spot gap of 400 points , will it match on tuesday opening ,"
2021-03-26,16:58:22,26Mar21 - Praj Ind gave a big breakout above 155-160 range. The breakout was retested and stock bounced again after hitting the test levels. Watch out for coming weeks.  #StocksToWatch #StockMarket #StocksInFocus #StocksToTrade #StockPicks #nifty50 #banknifty #investing #nse #BSE  https://t.co/F3VwtZ5x9N
2021-03-26,16:56:10,#Banknifty today  https://t.co/DMMxdzSYiz
2021-03-26,16:55:07,@sachinksd1 and what are the level for banknifty?
2021-03-26,16:54:23,@P_Kumar_C Koi na bhaiya ji .   14 L ke samne ke 1 L kuch bhi nahi hai .   Ratio dekhe to bawal hai 🔥🔥🔥 ratio.
2021-03-26,16:48:56,Today’s profit in banknifty....🙂  https://t.co/tGfLulF4B8
2021-03-26,16:48:04,Today’s profit in banknifty....🙂  https://t.co/6cxBYBXa64
2021-03-26,16:47:20,Intraday in Option Trading Worth? | Share Market  https://t.co/kkKq4By9zA via @YouTube   #breakoutstrategy #gold #crude #nifty #banknifty #breakout #sharemarket #stockmarket #commodity #tradingstrategy #intraday #optiontrading #optionstrategy #tradingintamil #tamil #basics  https://t.co/pkU6v1FhD1
2021-03-26,16:46:18,@Ronak_Unadkat @madan_kumar Totally agree with you Ronak bhai..Many must have realised the importance  of SL yesterday
2021-03-26,16:45:58,doing trading in hope of making money is a bad strategy...  #nifty #NiftyBank #banknifty
2021-03-26,16:39:03,March 4th Friday Predictions :   5 out of 5  Correct  Nifty:  https://t.co/Q3jKxSDcFK  Bank Nifty:  https://t.co/zDmjHYdCOn  HDFC Bank:  https://t.co/SOo6JN7sep  Reliance:  https://t.co/EFmxO0uIb3  ICICI Bank :  https://t.co/W8v5pD1Oni  https://t.co/mF1BDGe6vv
2021-03-26,16:36:54,Nifty nd banknifty alysis  #Niftyoption #banknifty #nifty50 #niftyfuture   https://t.co/54uxVJO4YW
2021-03-26,16:33:39,@Mitesh_Engr Sir ye carry kia hai  33700 pe becha hai jaise apne bola tha f2f mai ki niche gaya phir buyers ne sellers ko absorb kia aur abh breakout baki hai  Last moment mai accha volume bhi aya hai price gain ke sath  bnf future aur major BANKNIFTY stocks mai.  Hope this thing works  https://t.co/inyfEs9jVl
2021-03-26,16:32:59,Aiwin daily Report as on 26 march 2021 . . . . #stockmarketindia #topgainers #toplosers #nseindia #bseinstitute #sensex #nifty50 #busniessnews #banknifty #nifty #stockmarketnews #trading #finance  https://t.co/2q2A8ct7vz
2021-03-26,16:30:16,"BankNifty on 25 March, monthly expiry  https://t.co/qNMXWTa9L0"
2021-03-26,16:28:45,MARCH MONTH 🙋TODAYS GAINING POINTS🙋 1.--INDEX BANKNIFTY OPTION TOTAL GAIN POINT :-100💸💸 2. INDEX NIFTY OPTION GAINING POINTS :- 30 POINT💸💸 3. STOCK F&amp;O CALLS OPTION AMBUJACEM APR 300 CE BUY 14 TARGET 15/17/20 ACHIEVE TARGET 15💸💸 ❤️❤️❤️❤️❤️ PREMIUM SUBSCRIPTION GROUP🏌️🏌️  https://t.co/HBvBvGFJEz
2021-03-26,16:20:20,5. #BANKNIFTY Fut (Profit Rs 4250/Lot) 6. #SBILIFE FO (Profit Rs 3750/Lot) 7. #SUNPHARMA FO (#Profit Rs 5250/Lot) 8. #UPL 640CE (#Loss Rs -11700/Lot) 9. #SBILIFE 960PE (Pending) #tips #Indian #share #premium tips #Share #market
2021-03-26,16:20:16,Our Sr. Research Analyst @KkunalP discusses the Positional &amp; #Intraday Levels of #BankNifty &amp; #Nifty as well as #stocks to keep a watch on for the next day’s #trading session in our ‘Market Simplified’ Series.  Video available on our #YouTube Channel:  https://t.co/ybB3nuyB4m
2021-03-26,16:19:27,Reliance Aramco deal likely if crude oil averages to 65 USD . #Oil #Petrol #diesel #gasprices #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-26,16:18:45, https://t.co/QGHPpHcrTy Stock market Tips Result of the day  #stocks #stockmarket #investing #investment #investor #technicalanalysis #equities #NIFTYFUTURE  #niftyfifty #banknifty #OptionsTrading #StockTrading #trading #trade #sharemarket #share #markets #StocksToWatch #option  https://t.co/ea1QkC8ZKY
2021-03-26,16:17:06,#Nifty #nifty50 #NiftyBank #banknifty   NOTRADEDAY
2021-03-26,16:16:28,@Josan39092925 @nitinbhatia121 Bank Nifty 10k T-Shirt ki bhi summary maang lena chutiye Ghatia se.....Motive of learning poora ho jayega 😂  https://t.co/Bkd9azsaQP
2021-03-26,16:16:10,OIL MINISTER SAYS DISAGREE WITH SAUDI ARABIA'S RESPONSE TO INDIA'S REQUEST FOR EASE IN OUTPUT CURBS BY OPEC+ #Oil #Petrol #diesel #gasprices #finance #investing #investments #Growth #development #Nifty #nifty50 #bseindia #banknifty #banking #BSE #NSE #Modi #Biden
2021-03-26,16:15:51,Integration is done with Telegram !!  #python #nifty #OptionsTrading #banknifty #nse  https://t.co/fisAJsQLrn
2021-03-26,16:14:07,"Weekly recap: Markets end the week with weekly loss; Nifty, Bank Nifty end lower for the week  https://t.co/lOKoyz3hSY #nifty #NiftyBank #sensex #StockMarket #stocks"
2021-03-26,16:13:45,@21EMA_55EMA  1 st ho gya mai .   Bhaiya ji 🙏🙏🙏🙏❤️
2021-03-26,16:11:46,#banknifty  https://t.co/kDcNRnPnqe
2021-03-26,16:11:24,@Qid_Memez @KirtanShahCFP @SumairaAbidi @jaysh88 @passivefool @PassivefundsIn @stepbystep888 @NishanthV_ET Mutual fund gives u disciplined investments... u can't generate returns by direct investing .... better to invest in elss schemes / etf / nifty and bank nifty bees
2021-03-26,16:10:56,Nifty Correction 2021 | Nifty Crash 2021 | Bank Nifty Correction 2021 | Bank Nifty Crash 2021  https://t.co/ZBFH3bJMro via @YouTube
2021-03-26,16:10:22,#AMBALAL #EVENING #BELL #26th MARCH #SENSEX #NIFTY50 #BANKNIFTY #INDIAVIX #TOPGAINERS #TOPLOSERS  https://t.co/PjriwrUGOQ
2021-03-26,16:09:59,Its My Promise `No One Can Give Best Then Me`  Offer Valid Till 31st March 2021  #INDEXSWINGTRADE HOLI OFFER  #Capital Required: Rs 15 Lac  #Nifty #banknifty   #Committed Return: Rs. 21 Lac  Charge:🙀🙀🙀🙏  Accuracy In Terms Of Commitment 100%  Call Now For This Huge Opportunity
2021-03-26,16:08:36,Really enjoyed the @VijaySThakare session on BankNifty Scalping in Multiple timeframes at @Traderscarnival #MACDkiJai
2021-03-26,16:08:15,"#MarketThisWeek | PSU, auto &amp; energy indices fall 4% each, Nifty Bank &amp; Nifty PSU Bank over 3%"
2021-03-26,16:07:43,"Learn ""Bank Nifty Super trending Rocket option buying scalping strategy"" from renowned market professional @123chetanp who has 17 years of experience in the markets.  A complete setup with fixed rules will be discussed in the webinar-  https://t.co/T2ThjFC8r0 Apply Code- HOLI35  https://t.co/dRjKp3lH2Q"
2021-03-26,16:07:05,#nifty #nifty #nifty #BANKNIFTYFUTURE #BANKNIFTY #NIFTYBANK #nifty50 #NIFTY #SGXNIFTY #NIFTYFUTURE #TRADING #TRADINGTIPS #sensex #sharemarket fiis waiting.  https://t.co/Z1haWyjlNT
2021-03-26,16:06:53,LIVE TRADES SHARED IN MY TELEGRAM GROUP!!  Trade 1) Captured 26.5 Points in NIFTY!! PROFIT of Rs 1987.50 per Lot  Trade 2) Captured 44 Points in BANKNIFTY!! Profit of Rs 1100 per Lot  NET PROFIT -  Rs 3087.50💰💰  https://t.co/hSmSEcbzA8
2021-03-26,16:06:24,Two option strategies your retirement account needs  https://t.co/A2nnnRI2o4 via @npbear #marketnews #bse #trading #banknifty #investing #stockmarket #nifty #nse #moneymaker #sharemarket
2021-03-26,16:04:25,What a start of series 🔥🙏    Free telegram channel link Supra Traders 🥇  https://t.co/3hxrX9lQrO  #FNO #free #stock #nifty50 #jswsteel #jswenergy #HDFC #banknifty #INTRADAY  https://t.co/KesecCtrsn
2021-03-26,16:02:14,Nifty 50 - Closing Market Report  For daily stock market updates follow @dematdeals   Hashtag 👇🏻  #sensex #hdfc #reliance #niftyit #topgainers #toplossers #usmarket #nifty #banknifty #atumcapital #bullmarket  https://t.co/4xgXoNGe6I
2021-03-26,16:01:43,@PRSundar64 I said hopefully yes. Nifty nifty not only sustained but it was stronger than banknifty
2021-03-26,16:00:09,Nearly 24 times #banknifty visited 33300 levels today😅😅  #nifty #niftybank #nifty50 #OptionsTrading #options  Retweet if you like it❤️  https://t.co/RgWKJsHNmp
2021-03-26,15:58:30,[Automated 26-Mar 03:58 PM]  Nifty: 14507.3 ⬆️ 182.4 Sensex: 49008.5 ⬆️ 568.38 BankNifty: 33318.2 ⬆️ 311.75 NiftyMidcap50: 6681.2 ⬆️ 130.25 Nifty Futs: 14622.20 ⬆️ 186.65 BankNifty Futs: 33719.95 ⬆️ 409.55  via investingcom
